accuracy,loss,val_accuracy,val_loss
0.9417601227760315,0.16277720034122467,0.9939655065536499,0.016091255471110344
0.9976272583007812,0.008525415323674679,0.998275876045227,0.006177112925797701
0.9995685815811157,0.0026668307837098837,0.9991379380226135,0.0043089245446026325
0.9997842907905579,0.0012401939602568746,0.998275876045227,0.004870464093983173
1.0,0.0006097095902077854,0.998275876045227,0.005127738695591688
